id,polarity,label,language,expected_status,expected_entity_slug,expected_attributes,context,source_citation,reviewer,rationale
independent-holdout-positive-278,positive,(SOKU Z CYTRYNY),und,accepted,lemon-juice,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-46"",""provider_review_key"":""f782ecf7f56ea312483db5aefee10510bd0db47fa766861305c2e145bddfb502"",""title_hash"":""a0d92592fbf2d89fdca2631774ae813178a8a28f886f4be9e19414dcdcaf2d17""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-279,positive,(SOSU WORCESTERSHIRE),und,accepted,worcestershire-sauce,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-136"",""provider_review_key"":""732f1778654a08abc4966358863b2118d73047a229ed012cb04de44842294407"",""title_hash"":""330958a77f98de6b476ac51c9561cc83cdcc9b47eb4e573be16bdd1e3eeac450""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-280,positive,(SPRING ONIONS GREEN ONIONS),und,accepted,spring-onion,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-259"",""provider_review_key"":""525b80baff60224953a7853208b2c73d2af214ba0e876e8823774d1c74789dff"",""title_hash"":""885e64fbba0a02fe96ca2e9b7a1cd9832aa11aacc9a31168e1dcb338e9572132""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-281,positive,(SPRING ONIONS SHALLOTS),und,accepted,spring-onion,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-259"",""provider_review_key"":""3b61188487a1c2f34eba02d0169cb5884c68987d706d40149da1a3a7784ccf13"",""title_hash"":""885e64fbba0a02fe96ca2e9b7a1cd9832aa11aacc9a31168e1dcb338e9572132""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-282,positive,(SU),und,accepted,water,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-54"",""provider_review_key"":""6628fbf284f844ae729b671ebafbcad5cdff7e3eabd5a0333a2276e944666ddb"",""title_hash"":""0f4168490e38b8447e11ba4bd656aa11b925bd22af30bac464bc153fdb608501""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-283,positive,(TOMATO KETCHUP),und,accepted,ketchup,{},"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-1135"",""provider_review_key"":""56363b0dbd2adaa44079c00461081096a1dd290e528bab65185f4968b1fb9dde"",""title_hash"":""0bc3a5ae30466de3d77b506d364eabc28b1b7ceea061c2519328c7be72827483""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-284,positive,(TÉP TỎI),und,accepted,garlic,"{""form"":""clove""}","{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-352"",""provider_review_key"":""64bbed14055db9d0e941468dcce1a0bb6acaed29de8cd58d40425817443f37fe"",""title_hash"":""4452df579db4f1b15d9a759f28f41edd966aaa91e048f4c1f79d891e22bc3e25""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-285,positive,(UNCOOKED WHOLE CHICKEN),und,accepted,chicken,{},"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-254"",""provider_review_key"":""29ed5a4e51fe17979f3eee678a182a1acf52a2c3c88a72dee43a14d97cd53b83"",""title_hash"":""811eb81b9d11d65a36c53c3ebdb738ee303403cb79d781ccf4b40764e0a9d12a""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-286,positive,(VEGETABLE STOCK PASTE HOMEMADE),und,accepted,stock-paste,"{""form"":""paste"",""variety"":""vegetable""}","{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-393"",""provider_review_key"":""48342b1ff49f7139ec31a2d9be9ba2114b75bffe5deda77c4fea72773d8fe811"",""title_hash"":""e3b1927cc8a763ef27c7ed0fd4923cef7a2dd56d7431ca2f36c68031cb1358a2""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-287,positive,(VINAGRE DE VINHO TINTO),und,accepted,vinegar,"{""variety"":""red_wine""}","{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-182"",""provider_review_key"":""3dc505f6b0ba33f8ea04da4fdfcba9315d024c8373f3b51b5b1eccf4180b4789"",""title_hash"":""a07ad29a35ae597cea91ec624341c947e9968a67b80cb819b924c2fa374a9d9b""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-288,positive,(WHITE RICE),und,accepted,rice,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-7"",""provider_review_key"":""d3719bd88c3bcd217f2c5ae60531f245bc14ea5ec14a8e7a9738fb61128a6d76"",""title_hash"":""209f76418ece7c936b65ff4777a578d860f762c37ad6c7f08f5826242199ef51""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-289,positive,(WHOLE CHICKEN),und,accepted,chicken,{},"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-254"",""provider_review_key"":""f73701cfd5d65a643acf8b97b46254305a9c9eb8c5474cfcfa72d0338e6525e6"",""title_hash"":""811eb81b9d11d65a36c53c3ebdb738ee303403cb79d781ccf4b40764e0a9d12a""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-290,positive,(WORCESTER SAUCE),und,accepted,worcestershire-sauce,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-136"",""provider_review_key"":""fa3475be639a814cf959c78d978e5d5e5c80b619a4fd2e03566c3dc4abb779f0"",""title_hash"":""330958a77f98de6b476ac51c9561cc83cdcc9b47eb4e573be16bdd1e3eeac450""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-291,positive,(ZITRONENSAFT FRISCH GEPRESST),und,accepted,lemon-juice,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-7310"",""provider_review_key"":""a4fe92b67d901153ae80257b8881b8ae9d618f3c1ee75e5c4d5a502121abd304"",""title_hash"":""af9f757f9e3399e4f349ee9ea6263db3d03ae03459d777fc6f4d4f41faa448c4""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-292,positive,(ZĄBKI CZOSNKU),und,accepted,garlic,"{""form"":""clove""}","{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-352"",""provider_review_key"":""9946b053bf86e943fb364e6dc7fc58c4dd3b84fd7c262d26ac8be63fe15ef610"",""title_hash"":""4452df579db4f1b15d9a759f28f41edd966aaa91e048f4c1f79d891e22bc3e25""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-293,positive,(ĐƯỜNG),und,accepted,sugar,{},"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-9"",""provider_review_key"":""d6cbbae779e9632c4cd1912c5955f2cb638780b909181372250231b13d6ae87a"",""title_hash"":""cc767fb1c6efc232caf9dd1f6e853d853b58ddd2c058c8820320e69d755c18fb""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-294,positive,(ŞEKER),und,accepted,sugar,{},"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-9"",""provider_review_key"":""d4b419219a22927e81ac54c0f13cd5f91f9a5603502f685d1ad3deb5a4d6b569"",""title_hash"":""cc767fb1c6efc232caf9dd1f6e853d853b58ddd2c058c8820320e69d755c18fb""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-295,positive,(ΘΑΛΑΣΣΙΝΌ ΑΛΆΤΙ),und,accepted,salt,"{""salt_class"":""sea""}","{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-25"",""provider_review_key"":""d9a3a1cec5a2133a50f28d3307b17d96c602533ca2c485a5a86ee740a01191f2"",""title_hash"":""69a9d240344e1e06ae6fccbce4c8904dae23dddbed90deb01dc596a525b98089""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-296,positive,(ΝΕΡΌ),und,accepted,water,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-54"",""provider_review_key"":""dd574e18c5cfa0214466f3a76dbd7b2ab84c19043c7967b6893fb160d929f601"",""title_hash"":""0f4168490e38b8447e11ba4bd656aa11b925bd22af30bac464bc153fdb608501""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-297,positive,(ΠΆΠΡΙΚΑ),und,accepted,paprika,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-2765"",""provider_review_key"":""068307b3b0a9be3689b232538fa4e8920ea2110ddf773b7c25914cef928ee2b1"",""title_hash"":""67aa6b6c143c668356e0bf2568c44deafba7758bc84b5d53372d41cab0d5fa98""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-298,positive,(ΠΆΣΤΑ ΖΩΜΟΎ ΚΟΤΌΠΟΥΛΟΥ),und,accepted,stock-paste,"{""form"":""paste"",""species"":""chicken"",""variety"":""chicken""}","{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-490"",""provider_review_key"":""a2988a184a5c3934f7a74ec7b8d4d4d30454fce1ab2100904d57d9922135ec49"",""title_hash"":""570da856e0100c159843eba8c056965f662551540b5a6026e987515b49ed4fdc""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-299,positive,(σκελίδες σκόρδο),und,accepted,garlic,"{""form"":""clove""}","{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-352"",""provider_review_key"":""c4eb467db1f968027421d5e1da8a7d45b24ef05968d6bddd326948f7026d0c6e"",""title_hash"":""4452df579db4f1b15d9a759f28f41edd966aaa91e048f4c1f79d891e22bc3e25""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
independent-holdout-positive-300,positive,(ỚT BỘT PAPRIKA),und,accepted,paprika,[],"{""cohort"":"""",""provider_ref"":""com.vorwerk.ingredients.Ingredient-rpf-2765"",""provider_review_key"":""e4961285aff18cdb0921eb4a71d1db02089860ea00851b91f902124a2661e06e"",""title_hash"":""67aa6b6c143c668356e0bf2568c44deafba7758bc84b5d53372d41cab0d5fa98""}",frozen provider observations + curated eval ontology audit,operator-corrective-review-v2,Independent holdout surface-form review; not an ingest manifest row
critical-negative-001,negative,cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-002,negative,green cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-003,negative,black cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-004,negative,whole cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-005,negative,ground cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-006,negative,crushed cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-007,negative,dried cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-008,negative,fresh cardamom pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-009,negative,vanilla pod,en,accepted,vanilla,"{""form"":""pod""}",{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-010,negative,vanilla pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-011,negative,vanilla bean pod,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-012,negative,vanilla bean pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-013,negative,whole vanilla pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-014,negative,split vanilla pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-015,negative,dried vanilla pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-016,negative,fresh vanilla pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-017,negative,tonka bean pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-018,negative,cocoa bean pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-019,negative,pea pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-020,negative,okra pods,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-021,negative,bitter chocolate,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-022,negative,bitter dark chocolate,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-023,negative,bittersweet chocolate,en,accepted,chocolate,"{""chocolate_class"":""bittersweet""}",{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-024,negative,bitter çikolata,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-025,negative,zartbitter schokolade,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-026,negative,chocolat amer,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-027,negative,chocolate amargo,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-028,negative,cioccolato amaro,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-029,negative,chocolate meio amargo,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-030,negative,gorzkiej czekolady,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-031,negative,unsweetened bitter chocolate,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-032,negative,dark bitter chocolate,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-033,negative,70 percent bitter chocolate,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-034,negative,bitter cocoa chocolate,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-035,negative,bitter milk chocolate,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-036,negative,soy sauce,en,accepted,soy-sauce,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-037,negative,light soy sauce,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-038,negative,dark soy sauce,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-039,negative,fish sauce,en,accepted,fish-sauce,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-040,negative,salsa de soja,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-041,negative,salsa di soia,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-042,negative,salsa di pesce,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-043,negative,salsa de pescado,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-044,negative,di salsa di soia,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-045,negative,de salsa de soja,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-046,negative,sauce soja,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-047,negative,sauce de soja,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-048,negative,sauce poisson,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-049,negative,salsa inglesa,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-050,negative,salsa teriyaki,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-051,negative,salsa hoisin,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-052,negative,salsa barbecue,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-053,negative,salsa oyster,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-054,negative,salsa Worcestershire,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-055,negative,salsa de ostras,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-056,negative,rice flour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-057,negative,brown rice flour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-058,negative,white rice flour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-059,negative,glutinous rice flour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-060,negative,rice wine,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-061,negative,Chinese rice wine,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-062,negative,Shaoxing rice wine,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-063,negative,rice wine vinegar,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-064,negative,rice paper,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-065,negative,rice noodles,en,accepted,noodle,"{""form"":""noodle"",""variety"":""rice""}",{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-066,negative,rice milk,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-067,negative,rice syrup,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-068,negative,rice bran oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-069,negative,rice starch,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-070,negative,rice crackers,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-071,negative,rice pudding,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-072,negative,rice cake,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-073,negative,rice seasoning,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-074,negative,rice cooking wine,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-075,negative,rice vermicelli,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-076,negative,peanut oil,en,accepted,oil,"{""variety"":""peanut""}",{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-077,negative,refined peanut oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-078,negative,roasted peanut oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-079,negative,cold pressed peanut oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-080,negative,groundnut oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-081,negative,arachis oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-082,negative,peanut cooking oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-083,negative,peanut frying oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-084,negative,peanut flavored oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-085,negative,blended peanut oil,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-086,negative,piment,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-087,negative,ground piment,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-088,negative,fresh piment,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-089,negative,red piment,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-090,negative,green piment,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-091,negative,cornflour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-092,negative,fine cornflour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-093,negative,white cornflour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-094,negative,wheat cornflour,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-095,negative,cornflour starch,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-096,negative,tomato puree,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-097,negative,tomato purée,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-098,negative,smooth tomato puree,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-099,negative,thick tomato puree,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-100,negative,concentrated tomato puree,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-101,negative,air,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-102,negative,cold air,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-103,negative,warm air,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-104,negative,dry air,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-105,negative,compressed air,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-106,negative,garam,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-107,negative,ground garam,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-108,negative,fresh garam,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-109,negative,garam powder,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-110,negative,garam spice,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-111,negative,legume,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-112,negative,legumes,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-113,negative,fresh legumes,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-114,negative,mixed legumes,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-115,negative,dried legumes,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-116,negative,red capsicum,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-117,negative,green capsicum,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-118,negative,yellow capsicum,en,unresolved,,{},{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
critical-negative-119,negative,red bell pepper,en,accepted,bell-pepper,"{""variety"":""red""}",{},corrective request mandatory negative set,operator-corrective-review-v2,Exact reviewed critical outcome
